,userId,movieId,rating
13124,84,246,4.0
13125,84,247,4.0
13126,84,248,2.0
13127,84,260,4.0
13128,84,261,4.0
13129,84,265,5.0
13130,84,266,4.0
13131,84,270,3.0
13132,84,272,5.0
13133,84,276,3.0
13134,84,277,3.0
13135,84,287,3.0
13136,84,289,3.0
13137,84,296,4.0
13138,84,299,5.0
13139,84,300,5.0
13368,85,53,5.0
13402,86,1,4.0
13403,86,165,4.0
13404,86,260,4.5
13472,87,60,3.0
13473,87,262,4.0
13493,88,16,4.5
13494,88,50,5.0
13495,88,69,3.5
13496,88,223,4.5
13549,89,1,3.0
13550,89,11,2.5
13551,89,88,2.0
13552,89,104,4.0
14067,90,1,3.0
14068,90,7,4.0
14069,90,14,5.0
14070,90,17,5.0
14071,90,25,5.0
14072,90,32,4.0
14073,90,36,4.0
14074,90,52,5.0
14075,90,58,5.0
14076,90,68,3.0
14077,90,81,3.0
14078,90,82,5.0
14079,90,85,5.0
14080,90,116,5.0
14081,90,141,3.0
14082,90,260,5.0
14121,91,1,4.0
14122,91,2,3.0
14123,91,3,3.0
14124,91,6,5.0
14125,91,10,3.5
14126,91,16,4.5
14127,91,19,2.0
14128,91,21,4.0
14129,91,22,3.5
14130,91,25,2.0
14131,91,29,4.0
14132,91,32,4.0
14133,91,36,3.0
14134,91,39,1.5
14135,91,41,4.0
14136,91,47,4.5
14137,91,50,4.5
14138,91,58,2.0
14139,91,88,3.0
14140,91,92,2.0
14141,91,95,3.0
14142,91,104,1.5
14143,91,110,4.0
14144,91,111,4.0
14145,91,112,3.0
14146,91,150,3.5
14147,91,151,3.0
14148,91,153,2.0
14149,91,158,2.0
14150,91,160,2.0
14151,91,161,3.5
14152,91,163,5.0
14153,91,165,3.0
14154,91,172,4.5
14155,91,173,3.5
14156,91,185,2.0
14157,91,186,2.0
14158,91,196,3.0
14159,91,208,2.5
14160,91,223,3.0
14161,91,225,3.0
14162,91,231,3.0
14163,91,235,4.5
14164,91,236,2.0
14165,91,251,2.5
14166,91,252,2.5
14167,91,253,4.5
14168,91,260,4.5
14169,91,266,3.0
14170,91,288,3.5
14171,91,292,3.5
14172,91,293,4.0
14173,91,296,4.5
14696,92,107,5.0
14720,93,1,3.0
14721,93,2,5.0
14722,93,10,4.0
14723,93,15,4.0
14724,93,34,5.0
14725,93,60,4.0
14726,93,86,4.0
14727,93,110,5.0
14728,93,150,5.0
14729,93,153,4.0
14730,93,158,4.0
14731,93,168,4.0
14732,93,173,4.0
14733,93,258,4.0
14734,93,260,5.0
14817,94,2,4.0
14818,94,10,3.0
14819,94,11,3.0
14820,94,17,1.0
14821,94,19,2.0
14822,94,21,3.0
14823,94,32,5.0
14824,94,34,4.0
14825,94,39,1.0
14826,94,44,1.0
14827,94,47,2.0
14828,94,95,3.0
14829,94,110,5.0
14830,94,150,4.0
14831,94,153,3.0
14832,94,160,3.0
14833,94,161,4.0
14834,94,165,4.0
14835,94,185,2.0
14836,94,208,2.0
14837,94,225,3.0
14838,94,231,3.0
14839,94,253,1.0
14840,94,266,3.0
14841,94,282,3.0
14842,94,288,2.0
14843,94,292,3.0
14844,94,296,4.0
14873,95,7,3.0
14874,95,18,3.5
14875,95,25,5.0
14876,95,29,5.0
14877,95,32,4.0
14878,95,34,4.0
14879,95,39,4.0
14880,95,122,3.5
14881,95,162,5.0
14882,95,176,4.0
14883,95,260,5.0
14884,95,293,4.5
15041,96,1,5.0
15042,96,34,5.0
15043,96,50,5.0
15044,96,110,5.0
15045,96,150,5.0
15046,96,193,1.0
15047,96,260,5.0
15048,96,272,5.0
15049,96,296,5.0
15050,96,299,3.0
15155,98,1,4.5
15247,99,10,4.0
15248,99,22,4.0
15249,99,23,4.0
15250,99,122,4.0
15251,99,145,4.0
15252,99,150,5.0
15253,99,153,5.0
15254,99,160,2.0
15255,99,161,3.0
15256,99,163,5.0
15257,99,165,5.0
15258,99,168,5.0
15259,99,196,2.0
15260,99,204,1.0
15261,99,225,5.0
15262,99,227,3.0
15263,99,228,3.0
15264,99,231,5.0
15265,99,234,2.0
15266,99,236,5.0
15267,99,248,3.0
15268,99,252,5.0
15269,99,253,4.0
15270,99,256,4.0
15271,99,257,5.0
15272,99,259,3.0
15273,99,266,4.0
15274,99,276,4.0
15275,99,281,5.0
15276,99,282,4.0
15277,99,288,3.0
15278,99,292,5.0
15279,99,293,5.0
15280,99,296,5.0
15300,100,3,3.5
15301,100,11,4.0
15302,100,16,4.5
15303,100,17,4.5
15304,100,19,1.0
15305,100,28,4.5
15306,100,62,4.0
15307,100,74,4.0
15308,100,89,4.0
15309,100,95,4.5
15310,100,104,3.5
15311,100,168,4.5
15312,100,222,4.0
15313,100,223,3.5
15314,100,234,4.0
15315,100,235,1.0
15316,100,237,4.0
15317,100,261,4.5
15318,100,266,4.0
15319,100,296,3.5
15448,101,223,4.0
15449,101,233,4.0
15509,102,3,5.0
15510,102,6,3.0
15511,102,21,3.0
15512,102,23,3.0
15513,102,39,3.0
15514,102,47,5.0
15515,102,150,3.0
15516,102,153,3.0
15517,102,158,3.0
15518,102,160,3.0
15519,102,161,3.0
15520,102,163,3.0
15521,102,165,3.0
15522,102,172,3.0
15523,102,173,2.0
15524,102,186,3.0
15525,102,204,2.0
15526,102,223,5.0
15527,102,231,3.0
15528,102,236,3.0
15529,102,237,3.0
15530,102,253,3.0
15531,102,266,3.0
15532,102,288,4.0
15533,102,293,3.0
15534,102,296,5.0
15565,103,1,4.0
15566,103,2,4.0
15567,103,5,4.0
15568,103,16,5.0
15569,103,18,5.0
15570,103,19,3.5
15571,103,34,4.0
15572,103,36,4.0
15573,103,48,3.5
15574,103,50,4.0
15575,103,60,4.0
15576,103,70,3.5
15577,103,101,4.0
15578,103,104,4.0
15579,103,107,3.5
15580,103,110,4.5
15581,103,111,4.5
15582,103,150,4.0
15583,103,158,3.5
15584,103,216,4.0
15585,103,260,4.0
15586,103,277,4.0
15587,103,296,5.0
15942,104,2,3.0
15943,104,10,3.0
15944,104,31,4.0
15945,104,39,4.0
15946,104,47,0.5
15947,104,87,3.0
15948,104,105,4.0
15949,104,110,1.0
15950,104,260,3.0
15951,104,293,4.0
16215,105,6,4.0
16216,105,16,4.5
16217,105,32,3.5
16218,105,47,5.0
16219,105,50,5.0
16220,105,110,3.5
16221,105,111,4.5
16222,105,213,4.5
16223,105,215,4.0
16224,105,260,4.0
16225,105,293,5.0
16226,105,296,5.0
16970,107,1,4.0
16971,107,2,5.0
16972,107,5,4.0
16973,107,11,5.0
16974,107,62,5.0
16975,107,104,3.0
16976,107,105,4.0
16977,107,110,5.0
16978,107,111,4.0
16979,107,140,4.0
16980,107,141,5.0
16981,107,150,5.0
16982,107,153,3.0
16983,107,160,4.0
16984,107,161,4.0
16985,107,165,3.0
16986,107,185,4.0
16987,107,208,3.0
16988,107,231,3.0
16989,107,253,4.0
16990,107,266,4.0
16991,107,292,4.0
16992,107,296,3.0
17004,108,25,4.0
17005,108,82,5.0
17006,108,151,2.0
17007,108,156,4.0
17080,109,6,3.0
17081,109,11,4.0
17082,109,14,4.0
17083,109,16,4.0
17084,109,18,3.0
17085,109,21,3.0
17086,109,25,5.0
17087,109,31,3.0
17088,109,32,4.0
17089,109,34,3.0
17090,109,36,5.0
17091,109,39,3.0
17092,109,45,3.0
17093,109,47,3.0
17094,109,50,4.0
17095,109,52,3.0
17096,109,62,5.0
17097,109,76,3.0
17098,109,104,2.0
17099,109,110,5.0
17100,109,122,3.0
17101,109,135,3.0
17102,109,144,3.0
17103,109,150,3.0
17104,109,151,4.0
17105,109,153,3.0
17106,109,154,3.0
17107,109,161,3.0
17108,109,163,3.0
17109,109,165,3.0
17110,109,168,3.0
17111,109,173,2.0
17112,109,175,5.0
17113,109,198,3.0
17114,109,216,2.0
17115,109,223,3.0
17116,109,230,3.0
17117,109,231,3.0
17118,109,233,3.0
17119,109,235,3.0
17120,109,246,3.0
17121,109,249,4.0
17122,109,252,3.0
17123,109,253,3.0
17124,109,256,3.0
17125,109,266,3.0
17126,109,272,3.0
17127,109,273,3.0
17128,109,283,2.0
17129,109,288,5.0
17130,109,290,3.0
17131,109,296,5.0
17132,109,300,3.0
17207,110,47,4.5
17208,110,110,3.5
17209,110,111,4.0
17210,110,227,1.0
17211,110,232,3.5
17212,110,296,4.5
17258,111,5,3.5
17259,111,16,4.5
17260,111,24,2.5
17261,111,34,2.5
17262,111,39,4.0
17263,111,48,3.5
17264,111,65,3.5
17265,111,104,3.5
17266,111,145,4.0
17267,111,180,2.5
17268,111,193,3.0
17269,111,203,3.5
17904,112,1,3.0
17905,112,2,1.5
17906,112,6,4.5
17907,112,16,4.5
17908,112,17,0.5
17909,112,19,4.0
17910,112,21,2.0
17911,112,25,2.5
17912,112,32,5.0
17913,112,36,0.5
17914,112,39,0.5
17915,112,47,5.0
17916,112,50,5.0
17917,112,62,4.0
17918,112,95,1.5
17919,112,104,4.0
17920,112,110,3.5
17921,112,141,4.0
17922,112,150,4.0
17923,112,161,1.5
17924,112,185,2.0
17925,112,208,2.5
17926,112,223,1.5
17927,112,253,4.5
17928,112,260,5.0
17929,112,288,4.0
17930,112,292,4.0
17931,112,300,0.5
17969,113,11,3.0
17970,113,25,1.0
17971,113,39,3.0
17972,113,46,3.0
17973,113,64,2.0
17974,113,71,1.0
17975,113,74,3.0
17976,113,111,4.0
17977,113,207,3.0
17978,113,222,4.0
17979,113,224,3.0
17980,113,260,4.0
17981,113,265,5.0
17982,113,293,5.0
18119,114,260,3.5
18150,115,21,4.0
18151,115,32,5.0
18152,115,34,2.0
18153,115,110,3.0
18154,115,112,2.0
18155,115,153,3.0
18156,115,196,4.0
18157,115,260,5.0
18158,115,296,5.0
18262,116,3,3.5
18263,116,47,3.5
18264,116,150,1.0
18265,116,160,4.0
18266,116,161,4.5
18267,116,165,3.5
18268,116,231,2.5
18349,117,2,3.0
18350,117,3,3.0
18351,117,5,3.0
18352,117,6,3.0
18353,117,7,4.0
18354,117,10,3.0
18355,117,11,4.0
18356,117,17,3.0
18357,117,19,2.0
18358,117,21,4.0
18359,117,26,4.0
18360,117,31,3.0
18361,117,32,3.0
18362,117,34,3.0
18363,117,36,3.0
18364,117,39,3.0
18365,117,41,4.0
18366,117,44,2.0
18367,117,47,4.0
18368,117,48,3.0
18369,117,50,4.0
18370,117,60,3.0
18371,117,62,4.0
18372,117,73,4.0
18373,117,105,3.0
18374,117,110,5.0
18375,117,141,4.0
18376,117,150,4.0
18377,117,151,3.0
18378,117,153,3.0
18379,117,158,3.0
18380,117,160,3.0
18381,117,161,3.0
18382,117,165,3.0
18383,117,168,3.0
18384,117,172,3.0
18385,117,185,3.0
18386,117,186,3.0
18387,117,193,2.0
18388,117,204,3.0
18389,117,224,4.0
18390,117,225,3.0
18391,117,227,3.0
18392,117,230,3.0
18393,117,231,2.0
18394,117,235,3.0
18395,117,236,3.0
18396,117,237,3.0
18397,117,249,4.0
18398,117,252,4.0
18399,117,253,4.0
18400,117,256,3.0
18401,117,261,3.0
18402,117,262,3.0
18403,117,266,4.0
18404,117,272,4.0
18405,117,273,3.0
18406,117,277,4.0
18407,117,280,3.0
18408,117,282,3.0
18409,117,288,2.0
18410,117,292,4.0
18411,117,293,3.0
18412,117,296,4.0
18413,117,300,4.0
18514,118,25,2.0
18515,118,153,2.0
18516,118,296,4.0
18536,119,1,3.5
18537,119,10,4.0
18538,119,44,3.0
18539,119,170,5.0
18540,119,173,3.0
18541,119,293,5.0
18542,119,296,4.0
18751,120,5,4.0
18752,120,12,3.0
18753,120,32,3.0
18754,120,52,3.0
18755,120,141,3.0
18756,120,260,5.0
18773,121,1,4.0
18774,121,5,3.0
18775,121,6,5.0
18776,121,11,4.0
18777,121,16,5.0
18778,121,19,2.0
18779,121,22,3.0
18780,121,25,4.0
18781,121,39,4.0
18782,121,44,1.0
18783,121,47,3.0
18784,121,62,5.0
18785,121,95,3.0
18786,121,110,4.0
18787,121,141,4.0
18788,121,150,3.0
18789,121,161,3.0
18790,121,163,4.0
18791,121,186,3.0
18792,121,225,3.0
18793,121,237,4.0
18794,121,246,3.0
18795,121,252,3.0
18796,121,253,3.0
18797,121,265,2.0
18798,121,266,3.0
18799,121,272,1.0
18800,121,282,3.0
18801,121,288,4.0
18802,121,292,3.0
18803,121,296,4.0
18804,121,300,3.0
18831,122,2,4.0
18832,122,19,3.5
18833,122,32,5.0
18834,122,47,4.5
18835,122,50,5.0
18836,122,70,4.5
18837,122,104,4.0
18838,122,111,5.0
18839,122,165,5.0
18840,122,231,4.5
18841,122,253,4.5
18842,122,260,5.0
18843,122,288,5.0
18844,122,292,4.0
18845,122,296,5.0
19123,123,47,4.5
19124,123,260,4.5
19125,123,293,3.5
19126,123,296,4.0
19179,124,1,4.0
19180,124,50,4.5
19181,124,110,3.5
19182,124,175,4.0
19183,124,256,3.0
19184,124,260,4.0
19185,124,296,4.5
19229,125,2,4.0
19230,125,81,3.0
19231,125,110,4.5
19232,125,208,4.0
19233,125,223,5.0
19234,125,288,5.0
19235,125,296,4.5
19589,126,34,3.0
19590,126,47,5.0
19591,126,110,4.0
19592,126,150,4.0
19593,126,153,4.0
19594,126,161,3.0
19595,126,165,4.0
19596,126,185,3.0
19597,126,208,2.0
19598,126,231,1.0
19599,126,253,1.0
19600,126,288,1.0
19601,126,292,3.0
19602,126,296,1.0
19603,126,300,2.0
19627,127,272,3.0
19649,128,110,5.0
19650,128,260,5.0
19682,129,47,3.5
19683,129,110,4.0
19684,129,160,3.5
19685,129,185,3.5
19686,129,208,4.0
19687,129,239,4.0
19688,129,253,3.5
19689,129,260,4.0
19690,129,292,3.5
19822,130,1,3.0
19823,130,110,5.0
19824,130,150,4.0
19825,130,153,4.0
19826,130,161,4.0
19827,130,165,4.0
19828,130,185,3.0
19829,130,208,3.0
19830,130,225,5.0
19831,130,231,4.0
19832,130,253,4.0
19833,130,292,5.0
19834,130,296,4.0
19835,130,300,3.0
19850,131,31,3.0
19851,131,47,4.0
19852,131,50,4.0
19853,131,110,2.5
19854,131,111,4.0
19855,131,260,2.5
19856,131,293,4.0
19857,131,296,4.0
19919,132,1,2.0
19920,132,17,3.0
19921,132,29,2.0
19922,132,32,3.0
19923,132,34,1.5
19924,132,39,3.0
19925,132,45,2.5
19926,132,47,4.0
19927,132,48,3.0
19928,132,50,4.0
19929,132,58,2.0
19930,132,70,2.5
19931,132,89,2.5
19932,132,141,3.5
19933,132,158,2.0
19934,132,163,2.0
19935,132,170,3.0
19936,132,175,3.0
19937,132,207,2.5
19938,132,235,3.0
19939,132,247,3.0
19940,132,253,2.0
19941,132,256,1.5
19942,132,260,2.0
19943,132,261,4.0
19944,132,288,4.0
19945,132,293,4.0
19946,132,296,4.0
20266,133,32,4.0
20267,133,47,4.0
20268,133,50,3.0
20269,133,110,3.0
20270,133,150,3.0
20271,133,153,1.0
20272,133,185,2.0
20273,133,223,3.0
20274,133,253,2.0
20275,133,288,2.0
20276,133,296,3.0
20277,133,300,3.0
20301,134,1,3.0
20302,134,47,4.0
20303,134,48,3.0
20304,134,110,5.0
20305,134,153,4.0
20306,134,160,3.0
20307,134,161,4.0
20308,134,163,3.0
20309,134,173,3.0
20310,134,186,3.0
20311,134,193,3.0
20312,134,208,4.0
20313,134,227,3.0
20314,134,231,3.0
20315,134,253,4.0
20316,134,273,3.0
20317,134,288,4.0
20318,134,296,4.0
20336,135,1,4.0
20337,135,2,3.0
20338,135,21,3.0
20339,135,32,5.0
20340,135,47,5.0
20341,135,65,1.0
20342,135,110,4.0
20343,135,112,4.0
20344,135,141,4.0
20345,135,153,1.0
20346,135,157,2.0
20347,135,161,5.0
20348,135,165,1.0
20349,135,180,4.0
20350,135,223,5.0
20351,135,231,2.0
20352,135,260,4.0
20353,135,267,2.0
20354,135,288,3.0
20355,135,292,4.0
20356,135,293,4.0
20357,135,296,4.0
20358,135,300,4.0
20615,136,10,5.0
20616,136,15,5.0
20617,136,16,5.0
20618,136,19,3.0
20619,136,23,5.0
20620,136,34,2.0
20621,136,44,2.0
20622,136,47,5.0
20623,136,62,5.0
20624,136,93,4.0
20625,136,95,4.0
20626,136,110,5.0
20627,136,122,3.0
20628,136,132,3.0
20629,136,145,3.0
20630,136,150,2.0
20631,136,151,5.0
20632,136,153,3.0
20633,136,158,3.0
20634,136,160,3.0
20635,136,161,4.0
20636,136,163,1.0
20637,136,165,5.0
20638,136,168,4.0
20639,136,170,4.0
20640,136,172,1.0
20641,136,173,3.0
20642,136,174,3.0
20643,136,177,3.0
20644,136,181,1.0
20645,136,185,3.0
20646,136,188,5.0
20647,136,193,1.0
20648,136,195,5.0
20649,136,196,3.0
20650,136,198,3.0
20651,136,204,1.0
20652,136,207,5.0
20653,136,208,3.0
20654,136,216,5.0
20655,136,225,4.0
20656,136,227,3.0
20657,136,231,2.0
20658,136,234,3.0
20659,136,235,4.0
20660,136,239,1.0
20661,136,248,3.0
20662,136,252,5.0
20663,136,253,4.0
20664,136,255,1.0
20665,136,256,4.0
20666,136,266,3.0
20667,136,267,4.0
20668,136,273,3.0
20669,136,274,4.0
20670,136,276,4.0
20671,136,277,3.0
20672,136,280,5.0
20673,136,282,5.0
20674,136,292,3.0
20675,136,293,1.0
20676,136,296,1.0
20677,136,300,3.0
20726,137,1,4.0
20727,137,110,4.0
20728,137,111,5.0
20729,137,150,3.5
20730,137,246,5.0
20731,137,260,4.0
20732,137,272,4.0
20733,137,296,3.0
20867,138,222,5.0
20889,139,19,1.0
20890,139,260,4.0
21083,140,1,3.0
21084,140,2,3.5
21085,140,6,5.0
21086,140,11,4.0
21087,140,21,4.0
21088,140,22,3.0
21089,140,23,3.0
21090,140,34,4.0
21091,140,47,4.0
21092,140,50,3.0
21093,140,62,4.5
21094,140,86,4.0
21095,140,95,2.5
21096,140,104,3.0
21097,140,105,4.0
21098,140,110,4.0
21099,140,146,3.0
21100,140,150,5.0
21101,140,151,4.0
21102,140,161,4.0
21103,140,163,3.0
21104,140,164,3.0
21105,140,165,4.0
21106,140,185,3.0
21107,140,193,2.0
21108,140,208,4.0
21109,140,210,3.0
21110,140,246,3.0
21111,140,257,3.0
21112,140,260,4.0
21113,140,261,4.0
21114,140,266,3.0
21115,140,277,3.0
21116,140,288,2.0
21117,140,292,3.0
21118,140,293,5.0
21119,140,296,4.0
21691,141,1,4.0
21692,141,19,2.0
21693,141,47,3.0
21694,141,104,3.5
21695,141,107,3.5
21696,141,110,3.5
21697,141,150,3.5
21698,141,231,3.0
21699,141,260,4.0
21700,141,296,4.0
21859,142,34,4.0
21860,142,36,4.0
21861,142,47,4.0
21862,142,50,5.0
21863,142,95,3.0
21864,142,150,5.0
21865,142,161,5.0
21866,142,165,3.0
21867,142,193,2.0
21868,142,225,4.0
21869,142,231,3.0
21870,142,281,4.0
21871,142,292,3.0
21872,142,296,5.0
21968,144,1,3.5
21969,144,2,3.0
21970,144,10,3.0
21971,144,17,4.0
21972,144,19,3.0
21973,144,25,3.0
21974,144,32,4.0
21975,144,34,3.0
21976,144,39,3.5
21977,144,47,4.5
21978,144,48,4.5
21979,144,110,4.5
21980,144,150,3.0
21981,144,153,3.0
21982,144,163,4.0
21983,144,208,3.5
21984,144,223,4.0
21985,144,231,3.0
21986,144,253,4.5
21987,144,266,3.0
21988,144,288,4.0
21989,144,296,4.0
22096,145,1,5.0
22097,145,50,5.0
22098,145,111,4.0
22099,145,150,3.0
22100,145,153,3.0
22101,145,161,4.0
22102,145,165,3.0
22103,145,208,3.0
22104,145,231,3.0
22105,145,292,3.0
22106,145,296,4.0
22107,145,300,3.0
22119,146,32,5.0
22151,147,5,4.5
22152,147,151,1.5
22153,147,163,4.5
22154,147,168,0.5
22155,147,186,1.5
22156,147,225,5.0
22219,149,2,1.0
22220,149,32,4.0
22221,149,172,3.0
22222,149,173,2.0
22223,149,196,3.0
22224,149,260,4.0
22277,150,3,3.0
22278,150,5,3.0
22279,150,6,4.0
22280,150,7,3.0
22281,150,25,4.0
22282,150,32,5.0
22283,150,36,4.0
22284,150,52,4.0
22285,150,58,3.0
22286,150,62,3.0
22287,150,79,3.0
22288,150,95,3.0
22289,150,141,5.0
22303,151,1,5.0
22304,151,3,3.0
22305,151,9,4.0
22306,151,12,3.0
22307,151,62,4.0
22308,151,75,3.0
22309,151,92,1.0
22310,151,95,4.0
22311,151,102,4.0
22312,151,104,5.0
22313,151,107,3.0
22314,151,135,3.0
22315,151,141,3.0
22316,151,216,4.0
22362,152,47,5.0
22363,152,50,4.5
22364,152,111,5.0
22365,152,260,3.0
22366,152,296,4.5
22425,153,1,2.0
22426,153,2,2.0
22427,153,153,0.5
22428,153,266,0.5
22429,153,296,3.0
22638,155,1,3.0
22639,155,141,3.0
22640,155,153,3.0
22641,155,260,4.0
22684,156,1,4.0
22685,156,11,3.0
22686,156,17,4.0
22687,156,19,3.0
22688,156,21,5.0
22689,156,25,4.0
22690,156,34,4.0
22691,156,39,1.0
22692,156,45,4.0
22693,156,47,3.5
22694,156,50,4.0
22695,156,52,3.5
22696,156,58,4.0
22697,156,62,2.0
22698,156,68,2.0
22699,156,111,4.0
22700,156,150,4.0
22701,156,154,5.0
22702,156,185,3.0
22703,156,223,4.0
22704,156,235,4.0
22705,156,260,1.0
22706,156,288,4.0
22707,156,296,5.0
22708,156,300,3.5
23103,158,193,3.0
23129,159,1,4.5
23130,159,31,3.5
23131,159,62,3.0
23132,159,110,3.0
23133,159,150,4.0
23134,159,186,3.0
23135,159,296,0.5
23226,160,1,4.0
23227,160,2,4.0
23228,160,6,2.0
23229,160,10,1.0
23230,160,22,1.0
23231,160,32,5.0
23232,160,34,5.0
23233,160,44,3.0
23234,160,47,5.0
23235,160,50,4.0
23236,160,60,2.0
23237,160,76,4.0
23238,160,79,1.0
23239,160,85,5.0
23240,160,93,1.0
23241,160,95,1.0
23242,160,110,4.0
23243,160,111,5.0
23244,160,126,1.0
23245,160,150,5.0
23246,160,153,3.0
23247,160,158,3.0
23248,160,165,3.0
23249,160,173,3.0
23250,160,181,1.0
23251,160,185,1.0
23252,160,196,1.0
23253,160,198,5.0
23254,160,204,1.0
23255,160,217,1.0
23256,160,227,2.0
23257,160,239,1.0
23258,160,242,2.0
23259,160,253,3.0
23260,160,258,1.0
23261,160,260,5.0
23262,160,288,5.0
23263,160,293,1.0
23264,160,296,5.0
23663,161,1,4.0
23664,161,48,4.0
23665,161,252,4.0
23702,162,4,3.0
23703,162,16,5.0
23704,162,17,5.0
23705,162,31,4.0
23706,162,36,5.0
23707,162,50,4.0
23708,162,62,5.0
23709,162,145,5.0
23710,162,150,4.0
23711,162,153,4.0
23712,162,168,3.0
23713,162,207,3.0
23714,162,224,4.0
23715,162,225,3.0
23716,162,261,5.0
23717,162,266,4.0
23718,162,272,5.0
23719,162,277,5.0
23720,162,280,5.0
23721,162,292,4.0
23722,162,296,3.0
23723,162,300,3.0
23763,164,110,5.0
23799,165,110,4.0
23800,165,249,4.0
23864,166,1,5.0
23865,166,6,3.5
23866,166,10,4.5
23867,166,17,4.0
23868,166,32,4.0
23869,166,47,4.0
23870,166,50,5.0
23871,166,153,2.5
23872,166,260,4.5
23873,166,293,4.5
23874,166,296,4.5
24054,167,1,3.5
24055,167,39,2.0
24056,167,69,2.5
24057,167,104,4.0
24058,167,110,3.5
24059,167,150,4.0
24060,167,173,2.5
24061,167,180,4.0
24062,167,185,1.5
24063,167,223,5.0
24064,167,260,4.0
24065,167,296,3.0
24227,168,111,4.5
24228,168,196,0.5
24229,168,265,4.5
24230,168,296,4.5
24321,169,1,4.5
24322,169,2,4.0
24323,169,3,5.0
24324,169,5,5.0
24325,169,7,4.5
24326,169,11,4.0
24327,169,34,4.0
24328,169,39,3.5
24329,169,48,3.5
24330,169,60,4.0
24331,169,62,5.0
24332,169,73,4.0
24333,169,104,5.0
24334,169,150,4.5
24335,169,185,4.0
24336,169,208,3.5
24337,169,216,3.5
24338,169,231,4.5
24339,169,277,4.5
24590,170,5,3.0
24591,170,10,3.0
24592,170,34,5.0
24593,170,48,4.0
24594,170,95,3.0
24595,170,110,4.0
24596,170,150,3.0
24597,170,153,3.0
24598,170,161,4.0
24599,170,168,4.0
24600,170,181,3.0
24601,170,185,3.0
24602,170,203,3.0
24603,170,207,3.0
24604,170,208,4.0
24605,170,266,4.0
24606,170,277,3.0
24607,170,282,4.0
24608,170,292,3.0
24609,170,296,2.0
24640,171,1,5.0
24641,171,25,5.0
24642,171,29,5.0
24643,171,32,5.0
24644,171,36,4.0
24645,171,47,5.0
24646,171,81,5.0
24647,171,111,5.0
24648,171,141,5.0
24649,171,163,5.0
24650,171,176,5.0
24651,171,235,4.0
24652,171,260,4.0
24653,171,290,5.0
24654,171,296,5.0
24722,172,277,4.5
24748,173,10,3.0
24749,173,17,4.0
24750,173,110,3.0
24751,173,141,4.0
24752,173,150,4.0
24753,173,153,3.0
24754,173,171,5.0
24755,173,253,3.0
24756,173,296,1.0
24773,174,10,3.0
24774,174,11,5.0
24775,174,32,3.0
24776,174,34,4.0
24777,174,39,4.0
24778,174,50,3.0
24779,174,62,1.0
24780,174,141,3.0
24781,174,150,5.0
24782,174,153,3.0
24783,174,158,3.0
24784,174,160,3.0
24785,174,161,3.0
24786,174,165,3.0
24787,174,185,5.0
24788,174,186,3.0
24789,174,196,2.0
24790,174,224,3.0
24791,174,225,3.0
24792,174,231,3.0
24793,174,236,5.0
24794,174,253,5.0
24795,174,282,5.0
24796,174,288,3.0
24797,174,292,4.0
24798,174,296,3.0
24799,174,300,2.0
24864,176,10,5.0
24865,176,39,3.0
24866,176,47,5.0
24867,176,110,5.0
24868,176,150,4.0
24869,176,153,3.0
24870,176,161,4.0
24871,176,165,4.0
24872,176,168,5.0
24873,176,231,4.0
24874,176,292,3.0
24875,176,296,3.0
24900,177,1,5.0
24901,177,2,3.5
24902,177,7,1.0
24903,177,11,3.0
24904,177,16,3.0
24905,177,19,2.0
24906,177,28,2.5
24907,177,39,4.0
24908,177,47,4.5
24909,177,48,3.0
24910,177,50,4.0
24911,177,60,3.0
24912,177,104,2.5
24913,177,107,3.0
24914,177,150,4.0
24915,177,153,3.0
24916,177,154,4.0
24917,177,158,3.0
24918,177,161,3.5
24919,177,185,2.5
24920,177,216,2.0
24921,177,223,2.5
24922,177,235,3.0
24923,177,239,3.0
24924,177,246,3.0
24925,177,247,3.0
24926,177,253,4.0
24927,177,256,2.0
24928,177,260,2.5
24929,177,262,4.0
24930,177,296,5.0
25804,178,1,4.0
25805,178,10,4.0
25806,178,25,4.5
25807,178,47,4.5
25808,178,50,4.5
25809,178,110,4.0
25810,178,161,4.5
25811,178,208,4.0
25812,178,290,3.5
25813,178,296,4.5
25881,179,1,4.0
25882,179,3,4.0
25883,179,7,3.0
25884,179,9,3.0
25885,179,18,4.0
25886,179,19,3.0
25887,179,32,4.0
25888,179,34,5.0
25889,179,47,4.0
25890,179,52,4.0
25891,179,65,3.0
25892,179,95,3.0
25893,179,104,4.0
25894,179,110,5.0
25895,179,112,4.0
25896,179,113,3.0
25897,179,141,4.0
25898,179,150,4.0
25899,179,153,3.0
25900,179,161,5.0
25901,179,165,4.0
25902,179,185,4.0
25903,179,208,3.0
25904,179,225,5.0
25905,179,231,3.0
25906,179,253,4.0
25907,179,288,4.0
25908,179,292,4.0
25909,179,296,4.0
25910,179,300,3.0
25950,180,260,4.5
25974,181,5,3.0
25975,181,6,3.0
25976,181,7,3.0
25977,181,10,2.0
25978,181,11,5.0
25979,181,16,3.0
25980,181,21,2.0
25981,181,22,3.0
25982,181,24,3.0
25983,181,25,1.0
25984,181,31,3.0
25985,181,34,5.0
25986,181,39,3.0
25987,181,45,3.0
25988,181,47,3.0
25989,181,61,4.0
25990,181,62,4.0
25991,181,79,4.0
25992,181,86,4.0
25993,181,100,3.0
